year;kraj;okres;mesto;suma_spolu;suma_na_obyvatela;pocet;priemerna_suma;strana
2011;Košický kraj;Košice-okolie;Šemša;12027;15.3015267175573;2;6013.5;objednavatel
2011;Košický kraj;Košice-okolie;Štós;20691.9;28.0378048780488;2;10345.95;objednavatel
2011;Košický kraj;Košice-okolie;Turňa nad Bodvou;17016.92;4.85088939566705;6;2836.15333333333;objednavatel
2011;Košický kraj;Košice-okolie;Turnianska Nová Ves;1198.07;3.49291545189504;1;1198.07;objednavatel
2011;Košický kraj;Košice-okolie;Veľká Ida;25341.37;7.44021432765708;6;4223.56166666667;objednavatel
2011;Košický kraj;Košice-okolie;Vtáčkovce;16000;15.888778550149;2;8000;objednavatel
2011;Košický kraj;Košice-okolie;Vyšná Kamenica;92700;357.915057915058;2;46350;objednavatel
2011;Košický kraj;Košice-okolie;Vyšná Myšľa;20000;20.639834881321;1;20000;objednavatel
2011;Košický kraj;Košice-okolie;Zádiel;1800;10.7784431137725;4;450;objednavatel
2011;Košický kraj;Košice-okolie;Zlatá Idka;20000;49.6277915632754;1;20000;objednavatel
2011;Košický kraj;Košice-okolie;Žarnov;12960804.7;30496.0110588235;118;109837.327966102;objednavatel
2011;Košický kraj;Košice-okolie;Ždaňa;9.96;0.00723837209302326;1;9.96;objednavatel
2011;Košický kraj;Michalovce;Čičarovce;1200;1.33779264214047;1;1200;objednavatel
2011;Košický kraj;Michalovce;Drahňov;0;0;2;0;objednavatel
2011;Košický kraj;Michalovce;Dúbravka;7750.4;11.2651162790698;4;1937.6;objednavatel
2011;Košický kraj;Michalovce;Hatalov;20000;26.8096514745308;1;20000;objednavatel
2011;Košický kraj;Michalovce;Hažín;0;0;4;0;objednavatel
2011;Košický kraj;Michalovce;Ižkovce;1600;15.6862745098039;2;800;objednavatel
2011;Košický kraj;Michalovce;Jovsa;0;0;3;0;objednavatel
2011;Košický kraj;Michalovce;Kaluža;89799.16125;240.748421581769;21;4276.15053571429;objednavatel
2011;Košický kraj;Michalovce;Kapušianske Kľačany;3500;3.85887541345094;2;1750;objednavatel
2011;Košický kraj;Michalovce;Malčice;21200;14.1711229946524;2;10600;objednavatel
2011;Košický kraj;Michalovce;Malé Raškovce;1000;4.01606425702811;1;1000;objednavatel
2011;Košický kraj;Michalovce;Michalovce;345522.27;8.75737599797237;91;3796.94802197802;objednavatel
2011;Košický kraj;Michalovce;Moravany;20090;19.3358999037536;2;10045;objednavatel
2011;Košický kraj;Michalovce;Oborín;1000;1.35135135135135;1;1000;objednavatel
2011;Košický kraj;Michalovce;Poruba pod Vihorlatom;0;0;2;0;objednavatel
2011;Košický kraj;Michalovce;Pozdišovce;5680;4.45141065830721;1;5680;objednavatel
2011;Košický kraj;Michalovce;Ptrukša;3500;6.93069306930693;2;1750;objednavatel
2011;Košický kraj;Michalovce;Rakovec nad Ondavou;20000;18.9933523266857;1;20000;objednavatel
2011;Košický kraj;Michalovce;Ruská;5388.8;8.83409836065574;2;2694.4;objednavatel
2011;Košický kraj;Michalovce;Sliepkovce;7400;9.93288590604027;1;7400;objednavatel
2011;Košický kraj;Michalovce;Staré;15254559.97;19236.5195081967;418;36494.1626076555;objednavatel
2011;Košický kraj;Michalovce;Strážske;8241;1.87764866712235;9;915.666666666667;objednavatel
2011;Košický kraj;Michalovce;Stretavka;5000;26.5957446808511;1;5000;objednavatel
2011;Košický kraj;Michalovce;Suché;2753.76;7.09731958762887;1;2753.76;objednavatel
2011;Košický kraj;Michalovce;Trnava pri Laborci;90;0.157068062827225;1;90;objednavatel
2011;Košický kraj;Michalovce;Tušice;49248.12;69.9547159090909;2;24624.06;objednavatel
2011;Košický kraj;Michalovce;Tušická Nová Ves;16623;30.0054151624549;5;3324.6;objednavatel
2011;Košický kraj;Michalovce;Veľké Kapušany;30381.9;3.31861277990169;17;1787.17058823529;objednavatel
2011;Košický kraj;Michalovce;Veľké Raškovce;45000;142.857142857143;2;22500;objednavatel
2011;Košický kraj;Michalovce;Vinné;4010;2.32463768115942;1;4010;objednavatel
2011;Košický kraj;Michalovce;Vojany;1500;1.69683257918552;1;1500;objednavatel
2011;Košický kraj;Michalovce;Voľa;26.56;0.102153846153846;1;26.56;objednavatel
2011;Košický kraj;Michalovce;Vysoká nad Uhom;6000;7.42574257425743;1;6000;objednavatel
2011;Košický kraj;Michalovce;Zemplínske Kopčany;1000;2.27790432801822;1;1000;objednavatel
2011;Košický kraj;Rožňava;Betliar;1600;1.67189132706374;2;800;objednavatel
2011;Košický kraj;Rožňava;Bohúňovo;500;1.80505415162455;1;500;objednavatel
2011;Košický kraj;Rožňava;Brzotín;500;0.372300819061802;1;500;objednavatel
2011;Košický kraj;Rožňava;Dedinky;20000;71.9424460431655;1;20000;objednavatel
2011;Košický kraj;Rožňava;Dlhá Ves;890;1.57801418439716;2;445;objednavatel
2011;Košický kraj;Rožňava;Dobšiná;691.9;0.122568644818423;3;230.633333333333;objednavatel
2011;Košický kraj;Rožňava;Drnava;1700;2.45310245310245;2;850;objednavatel
2011;Košický kraj;Rožňava;Gočovo;91445;240.01312335958;1;91445;objednavatel
2011;Košický kraj;Rožňava;Henckovce;20000;44.7427293064877;1;20000;objednavatel
2011;Košický kraj;Rožňava;Hrhov;500;0.445632798573975;1;500;objednavatel
2011;Košický kraj;Rožňava;Jovice;288;0.380952380952381;1;288;objednavatel
2011;Košický kraj;Rožňava;Markuška;20000;118.343195266272;1;20000;objednavatel
2011;Košický kraj;Rožňava;Rejdová;15028.8;19.4421733505821;2;7514.4;objednavatel
2011;Košický kraj;Rožňava;Rožňava;636178.7;32.7977883177811;164;3879.13841463415;objednavatel
2011;Košický kraj;Rožňava;Rožňavské Bystré;3689.8;5.80157232704403;2;1844.9;objednavatel
2011;Košický kraj;Rožňava;Silica;2800;5.04504504504505;1;2800;objednavatel
2011;Košický kraj;Rožňava;Silická Brezová;6678.25;40.9708588957055;2;3339.125;objednavatel
2011;Košický kraj;Rožňava;Slavec;590;1.24735729386892;2;295;objednavatel
2011;Košický kraj;Rožňava;Slavošovce;90;0.0465597516813244;1;90;objednavatel
2011;Košický kraj;Rožňava;Stratená;0;0;3;0;objednavatel
2011;Košický kraj;Rožňava;Štítnik;22160;14.5121152586771;3;7386.66666666667;objednavatel
2011;Košický kraj;Rožňava;Vlachovo;20090;22.96;2;10045;objednavatel
2011;Košický kraj;Rožňava;Vyšná Slaná;20000;39.0625;1;20000;objednavatel
2011;Košický kraj;Sobrance;Beňatina;20000;96.6183574879227;1;20000;objednavatel
2011;Košický kraj;Sobrance;Choňkovce;112700;201.25;3;37566.6666666667;objednavatel
2011;Košický kraj;Sobrance;Inovce;20000;92.5925925925926;1;20000;objednavatel
2011;Košický kraj;Sobrance;Koňuš;0;0;2;0;objednavatel
2011;Košický kraj;Sobrance;Koromľa;0;0;1;0;objednavatel
2011;Košický kraj;Sobrance;Lekárovce;10000;10.4602510460251;1;10000;objednavatel
2011;Košický kraj;Sobrance;Orechová;0;0;2;0;objednavatel
2011;Košický kraj;Sobrance;Podhoroď;112582.78;297.838042328042;4;28145.695;objednavatel
2011;Košický kraj;Sobrance;Priekopa;0;0;1;0;objednavatel
2011;Košický kraj;Sobrance;Remetské Hámre;58366.44;97.115540765391;4;14591.61;objednavatel
2011;Košický kraj;Sobrance;Ruská Bystrá;112690;979.913043478261;2;56345;objednavatel
2011;Košický kraj;Sobrance;Ruský Hrabovec;20000;63.2911392405063;1;20000;objednavatel
2011;Košický kraj;Sobrance;Sobrance;182032.88;29.8806434668418;141;1291.01333333333;objednavatel
2011;Košický kraj;Sobrance;Úbrež;90;0.124309392265193;1;90;objednavatel
2011;Košický kraj;Sobrance;Vyšná Rybnica;25519;71.4817927170868;3;8506.33333333333;objednavatel
2011;Košický kraj;Sobrance;Vyšné Nemecké;20000;85.1063829787234;1;20000;objednavatel
2011;Košický kraj;Sobrance;Vyšné Remety;0;0;4;0;objednavatel
2011;Košický kraj;Sobrance;Záhor;90834.22;136.592812030075;25;3633.3688;objednavatel
2011;Košický kraj;Spišská Nová Ves;Bystrany;15000;4.59136822773186;1;15000;objednavatel
2011;Košický kraj;Spišská Nová Ves;Hnilec;20000;45.9770114942529;2;10000;objednavatel
2011;Košický kraj;Spišská Nová Ves;Hrabušice;127700;53.1640299750208;4;31925;objednavatel
2011;Košický kraj;Spišská Nová Ves;Krompachy;20891.07;2.34863069139966;6;3481.845;objednavatel
2011;Košický kraj;Spišská Nová Ves;Letanovce;29240;13.030303030303;2;14620;objednavatel
2011;Košický kraj;Spišská Nová Ves;Lieskovany;1642.42;5.00737804878049;1;1642.42;objednavatel
2011;Košický kraj;Spišská Nová Ves;Markušovce;6684;1.61176754280203;2;3342;objednavatel
2011;Košický kraj;Spišská Nová Ves;Olcnava;20000;18.8857412653447;1;20000;objednavatel
2011;Košický kraj;Spišská Nová Ves;Slovinky;493;0.261955366631243;2;246.5;objednavatel
2011;Košický kraj;Spišská Nová Ves;Spišská Nová Ves;139239.67;3.7037737404905;77;1808.3074025974;objednavatel
2011;Košický kraj;Spišská Nová Ves;Teplička;4761.16;4.09738382099828;6;793.526666666667;objednavatel
2011;Košický kraj;Spišská Nová Ves;Žehra;20000;8.9126559714795;1;20000;objednavatel
2011;Košický kraj;Trebišov;Bačkov;10000;14.9925037481259;1;10000;objednavatel
2011;Košický kraj;Trebišov;Biel;7367;5.05281207133059;4;1841.75;objednavatel
2011;Košický kraj;Trebišov;Boľ;3000;4.11522633744856;1;3000;objednavatel
2011;Košický kraj;Trebišov;Brehov;20000;33.2778702163062;3;6666.66666666667;objednavatel
2011;Košický kraj;Trebišov;Cejkov;0;0;1;0;objednavatel
2011;Košický kraj;Trebišov;Černochov;21000;103.448275862069;2;10500;objednavatel
2011;Košický kraj;Trebišov;Čierna;4095.8;8.84622030237581;7;585.114285714286;objednavatel
2011;Košický kraj;Trebišov;Čierna nad Tisou;691.9;0.188579994548923;1;691.9;objednavatel
2011;Košický kraj;Trebišov;Dargov;92700;153.986710963455;3;30900;objednavatel
2011;Košický kraj;Trebišov;Dobrá;20000;43.1965442764579;1;20000;objednavatel
2011;Košický kraj;Trebišov;Kráľovský Chlmec;19785.5;2.59959269478387;12;1648.79166666667;objednavatel
2011;Košický kraj;Trebišov;Ladmovce;500;1.53374233128834;1;500;objednavatel
2011;Košický kraj;Trebišov;Lastovce;2000;1.76678445229682;2;1000;objednavatel
2011;Košický kraj;Trebišov;Leles;3500;1.99316628701595;2;1750;objednavatel
2011;Košický kraj;Trebišov;Malé Trakany;1500;1.35135135135135;1;1500;objednavatel
2011;Košický kraj;Trebišov;Malý Horeš;90;0.0815217391304348;1;90;objednavatel
2011;Košický kraj;Trebišov;Malý Kamenec;1570.85;3.5539592760181;2;785.425;objednavatel
2011;Košický kraj;Trebišov;Michaľany;0;0;2;0;objednavatel
2011;Košický kraj;Trebišov;Novosad;1326;1.29239766081871;2;663;objednavatel
2011;Košický kraj;Trebišov;Rad;19955000.799;35761.6501774194;1765;11305.9494611898;objednavatel
2011;Košický kraj;Trebišov;Sečovce;25661;3.05524467198476;8;3207.625;objednavatel
2011;Košický kraj;Trebišov;Slovenské Nové Mesto;15000;13.8248847926267;1;15000;objednavatel
2011;Košický kraj;Trebišov;Strážne;500;0.793650793650794;1;500;objednavatel
2011;Košický kraj;Trebišov;Streda nad Bodrogom;5582.024;2.42065221162186;2;2791.012;objednavatel
2011;Košický kraj;Trebišov;Svätuše;0;0;1;0;objednavatel
2011;Košický kraj;Trebišov;Trebišov;92282.6482;3.76663870204082;68;1357.09776764706;objednavatel
2011;Košický kraj;Trebišov;Veľké Ozorovce;20253.36;27.1857181208054;2;10126.68;objednavatel
2011;Košický kraj;Trebišov;Veľké Trakany;0;0;1;0;objednavatel
2011;Košický kraj;Trebišov;Veľký Horeš;2000;1.91570881226054;1;2000;objednavatel
2011;Košický kraj;Trebišov;Veľký Kamenec;1500;1.88205771643664;1;1500;objednavatel
2011;Košický kraj;Trebišov;Višňov;14657.22;64.5692511013216;5;2931.444;objednavatel
2011;Košický kraj;Trebišov;Vojka;1000;1.96850393700787;1;1000;objednavatel
2011;Košický kraj;Trebišov;Zatín;500;0.614250614250614;1;500;objednavatel
2011;Košický kraj;Trebišov;Zemplín;2269.23;5.86364341085271;8;283.65375;objednavatel
2011;Nitriansky kraj;Komárno;Búč;26649.93;22.9740775862069;3;8883.31;objednavatel
2011;Nitriansky kraj;Komárno;Číčov;0;0;2;0;objednavatel
2011;Nitriansky kraj;Komárno;Hurbanovo;46682.5;6.17003700766587;28;1667.23214285714;objednavatel
2011;Nitriansky kraj;Komárno;Chotín;31338;22.6103896103896;8;3917.25;objednavatel
2011;Nitriansky kraj;Komárno;Imeľ;1600;0.804828973843058;2;800;objednavatel
2011;Nitriansky kraj;Komárno;Iža;91030;55.5738705738706;2;45515;objednavatel
2011;Nitriansky kraj;Komárno;Kolárovo;18870;1.77784058790277;14;1347.85714285714;objednavatel
2011;Nitriansky kraj;Komárno;Komárno;1227743.4;35.759863687997;142;8646.08028169014;objednavatel
2011;Nitriansky kraj;Komárno;Kravany nad Dunajom;1000;1.35685210312076;1;1000;objednavatel
2011;Nitriansky kraj;Komárno;Marcelová;20000;5.34902380315592;5;4000;objednavatel
2011;Nitriansky kraj;Komárno;Martovce;14500;20.7439198855508;6;2416.66666666667;objednavatel
2011;Nitriansky kraj;Komárno;Moča;500;0.438212094653812;2;250;objednavatel
2011;Nitriansky kraj;Komárno;Nesvady;82.98;0.0163025540275049;1;82.98;objednavatel
2011;Nitriansky kraj;Komárno;Pribeta;500;0.171115674195756;1;500;objednavatel
2011;Nitriansky kraj;Komárno;Sokolce;2500;2.04750204750205;2;1250;objednavatel
2011;Nitriansky kraj;Komárno;Svätý Peter;18248;6.63563636363636;3;6082.66666666667;objednavatel
2011;Nitriansky kraj;Komárno;Tôň;145917;182.624530663329;3;48639;objednavatel
2011;Nitriansky kraj;Komárno;Trávnik;0;0;1;0;objednavatel
2011;Nitriansky kraj;Komárno;Veľké Kosihy;7000;7.12830957230143;4;1750;objednavatel
2011;Nitriansky kraj;Levice;Bajka;16.6;0.050920245398773;1;16.6;objednavatel
2011;Nitriansky kraj;Levice;Bátovce;15500;14.4320297951583;3;5166.66666666667;objednavatel
2011;Nitriansky kraj;Levice;Čajkov;90;0.09;1;90;objednavatel
2011;Nitriansky kraj;Levice;Čaka;15000;19.6850393700787;1;15000;objednavatel
2011;Nitriansky kraj;Levice;Čata;8364.52;8.08947775628627;4;2091.13;objednavatel
2011;Nitriansky kraj;Levice;Farná;4200;3.16503391107762;3;1400;objednavatel
2011;Nitriansky kraj;Levice;Horné Semerovce;720;1.19800332778702;1;720;objednavatel
2011;Nitriansky kraj;Levice;Hronovce;590360.8244;402.701790177353;61;9678.04630163934;objednavatel
2011;Nitriansky kraj;Levice;Iňa;20000;100.502512562814;2;10000;objednavatel
2011;Nitriansky kraj;Levice;Ipeľský Sokolec;6900;8.18505338078292;2;3450;objednavatel
2011;Nitriansky kraj;Levice;Jabloňovce;0;0;1;0;objednavatel
2011;Nitriansky kraj;Levice;Kalná nad Hronom;0;0;1;0;objednavatel
2011;Nitriansky kraj;Levice;Kozárovce;5509;2.74626121635095;3;1836.33333333333;objednavatel
2011;Nitriansky kraj;Levice;Krškany;0;0;1;0;objednavatel
2011;Nitriansky kraj;Levice;Kukučínov;59525.38;96.7892357723577;71;838.385633802817;objednavatel
2011;Nitriansky kraj;Levice;Levice;1266813.199;37.509643768691;439;2885.67926879271;objednavatel
2011;Nitriansky kraj;Levice;Lok;638;0.650356778797146;1;638;objednavatel
2011;Nitriansky kraj;Levice;Malé Kozmálovce;0;0;1;0;objednavatel
2011;Nitriansky kraj;Levice;Nová Dedina;0;0;1;0;objednavatel
2011;Nitriansky kraj;Levice;Nýrovce;21845.46;40.9858536585366;3;7281.82;objednavatel
2011;Nitriansky kraj;Levice;Ondrejovce;1999.2;4.38421052631579;1;1999.2;objednavatel
2011;Nitriansky kraj;Levice;Plášťovce;92700;57.3638613861386;1;92700;objednavatel
2011;Nitriansky kraj;Levice;Pukanec;0;0;2;0;objednavatel
2011;Nitriansky kraj;Levice;Starý Hrádok;2350;13.0555555555556;1;2350;objednavatel
2011;Nitriansky kraj;Levice;Šahy;15113.34;2.02510250569476;16;944.58375;objednavatel
2011;Nitriansky kraj;Levice;Šarovce;2000;1.22324159021407;1;2000;objednavatel
2011;Nitriansky kraj;Levice;Tehla;742.44;1.41687022900763;1;742.44;objednavatel
2011;Nitriansky kraj;Levice;Tlmače;759.9;0.20717011995638;5;151.98;objednavatel
2011;Nitriansky kraj;Levice;Turá;1228.29;5.4834375;7;175.47;objednavatel
2011;Nitriansky kraj;Levice;Uhliská;3781.2;19.7968586387435;1;3781.2;objednavatel
2011;Nitriansky kraj;Levice;Veľké Ludince;10000;6.56598818122127;1;10000;objednavatel
2011;Nitriansky kraj;Levice;Zbrojníky;39.44;0.0809856262833676;1;39.44;objednavatel
2011;Nitriansky kraj;Levice;Želiezovce;228132.67;32.6650443871707;96;2376.38197916667;objednavatel
2011;Nitriansky kraj;Levice;Žemberovce;0;0;1;0;objednavatel
2011;Nitriansky kraj;Nitra;Babindol;0;0;1;0;objednavatel
2011;Nitriansky kraj;Nitra;Branč;23000;10.4308390022676;2;11500;objednavatel
2011;Nitriansky kraj;Nitra;Čab;0;0;1;0;objednavatel
2011;Nitriansky kraj;Nitra;Čeľadice;0;0;1;0;objednavatel
2011;Nitriansky kraj;Nitra;Dolné Obdokovce;1000;0.826446280991736;2;500;objednavatel
2011;Nitriansky kraj;Nitra;Ivanka pri Nitre;31500;12.8309572301426;2;15750;objednavatel
2011;Nitriansky kraj;Nitra;Jelenec;6819.72;3.33482640586797;3;2273.24;objednavatel
2011;Nitriansky kraj;Nitra;Jelšovce;90;0.0890207715133531;3;30;objednavatel
2011;Nitriansky kraj;Nitra;Kolíňany;3590;2.2678458622868;5;718;objednavatel
2011;Nitriansky kraj;Nitra;Lehota;0;0;12;0;objednavatel
2011;Nitriansky kraj;Nitra;Lúčnica nad Žitavou;11700;12.9855715871254;1;11700;objednavatel
2011;Nitriansky kraj;Nitra;Lužianky;70878;24.7392670157068;2;35439;objednavatel
2011;Nitriansky kraj;Nitra;Melek;0;0;1;0;objednavatel
2011;Nitriansky kraj;Nitra;Mojmírovce;12188;4.24817009410945;3;4062.66666666667;objednavatel
2011;Nitriansky kraj;Nitra;Nitra;49671815.92744;639.523830661002;1871;26548.2714737787;objednavatel
2011;Nitriansky kraj;Nitra;Nitrianske Hrnčiarovce;5600;2.82400403429148;3;1866.66666666667;objednavatel
2011;Nitriansky kraj;Nitra;Nové Sady;1050;0.810810810810811;2;525;objednavatel
2011;Nitriansky kraj;Nitra;Poľný Kesov;7700;12.0689655172414;1;7700;objednavatel
2011;Nitriansky kraj;Nitra;Rumanová;2541;3.07255139056832;1;2541;objednavatel
2011;Nitriansky kraj;Nitra;Štitáre;19500;24.5283018867925;3;6500;objednavatel
2011;Nitriansky kraj;Nitra;Veľké Zálužie;498142.7;120.908422330097;45;11069.8377777778;objednavatel
2011;Nitriansky kraj;Nitra;Veľký Cetín;2000;1.24378109452736;1;2000;objednavatel
2011;Nitriansky kraj;Nitra;Vinodol;0;0;1;0;objednavatel
2011;Nitriansky kraj;Nitra;Vráble;163251.9;18.6190579379562;14;11660.85;objednavatel
2011;Nitriansky kraj;Nitra;Zbehy;0;0;1;0;objednavatel
2011;Nitriansky kraj;Nové Zámky;Bešeňov;0;0;1;0;objednavatel
2011;Nitriansky kraj;Nové Zámky;Bruty;0;0;1;0;objednavatel
2011;Nitriansky kraj;Nové Zámky;Čechy;2000;6.34920634920635;1;2000;objednavatel
2011;Nitriansky kraj;Nové Zámky;Černík;0;0;1;0;objednavatel
2011;Nitriansky kraj;Nové Zámky;Dubník;0;0;2;0;objednavatel
2011;Nitriansky kraj;Nové Zámky;Dvory nad Žitavou;31500;6.11888111888112;2;15750;objednavatel
2011;Nitriansky kraj;Nové Zámky;Gbelce;16248;7.28936742934051;2;8124;objednavatel
2011;Nitriansky kraj;Nové Zámky;Jasová;0;0;2;0;objednavatel
2011;Nitriansky kraj;Nové Zámky;Kamenica nad Hronom;3300;2.43183492999263;3;1100;objednavatel
2011;Nitriansky kraj;Nové Zámky;Kamenín;500;0.333333333333333;2;250;objednavatel
2011;Nitriansky kraj;Nové Zámky;Kamenný Most;0;0;1;0;objednavatel
2011;Nitriansky kraj;Nové Zámky;Kolta;0;0;1;0;objednavatel
2011;Nitriansky kraj;Nové Zámky;Leľa;9641.37;28.1911403508772;2;4820.685;objednavatel
2011;Nitriansky kraj;Nové Zámky;Malá nad Hronom;5311.03;13.7591450777202;1;5311.03;objednavatel
2011;Nitriansky kraj;Nové Zámky;Maňa;90;0.0433317284545017;1;90;objednavatel
2011;Nitriansky kraj;Nové Zámky;Mužla;2000;1.04547830632514;2;1000;objednavatel
2011;Nitriansky kraj;Nové Zámky;Nána;700;0.595744680851064;3;233.333333333333;objednavatel
2011;Nitriansky kraj;Nové Zámky;Nové Zámky;12018216.691;310.379811755895;202;59496.1222326733;objednavatel
2011;Nitriansky kraj;Nové Zámky;Palárikovo;90415.505;20.8908283271719;187;483.505374331551;objednavatel
